url_source,nom_recette,category,ingredients,instructions,difficulty,nbr_personne,temps_preparation,temps_cuisson,img_recipe_link
https://www.la-cuisine-marocaine.com/recettes/volailles-152.html,Poulet farci au couscous,Volailles Marocaines,"100g de couscous, 6 poitrines de poulet sans peau, 1 oeuf battu, 50 g de beurre, 175ml de bouillon de poulet, 1 oignon, haché finement, 1 gousse d'ail, broyée, 100 g de noix de pin, 140g abricots secs, hachés grossièrement, 1 grande poignée de persil, haché grossièrement, 2 c. à soupe de feuilles de menthe, hachées grossièrement, 1 citron","Mettez le couscous à gonfler dans un grand bol, verser dessus le bouillon de poulet, puis couvrir avecet laisser reposer 5 minutes jusqu'à ce que le liquide soit absorbé. Faire fondre la moitié du beurre dans une casserole, cuire doucement l'oignon et l'ail pendant 5-8 minutes. Frire les noix de pin pendant quelques minutes jusqu'à ce que doré. Mélanger les oignons, pignons, les abricots et les herbes avec le couscous. Ajoutez-y une bonne pression de jus de citron, assaisonner, puis mélanger l'oeuf. Laisser refroidir. En utilisant le dos d'un couteau, faites quelques barres obliques dans la partie la plus épaisse de chaque poitrine de poulet. Deviser en 4 Étendre chaque portions dans le milieu de poitrine à 2 cm du bord de la fin Déposer chaque rouleau sur un papier aluminium, bien beurré et saupoudrer d'épice a volailles, assez grand pour l'enrouler Mettez la farce sur le poulet dans une bande le long d'une des plus longues parties.et enrouler bien serrer Fermer bien les bouts . Enveloppez hermétiquement dans du papier d'aluminium, puis de laisser refroidir 2 heures. Chauffer le four à 180C. Placer le poulet, Cuire pendant 30 minutes, et badigeonnez de beurre de temps en temps. Trancher en morceau de 3cm et servir avec les restes de la farce.",facile,6 personnes,25min,45min,https://www.la-cuisine-marocaine.com/photos-recettes/poulet-farci-couscous.jpg
https://www.la-cuisine-marocaine.com/recettes/volailles-145.html,Poulet cuit au sel,Volailles Marocaines,"1 poulet (1,5 kg), prêt à cuire, 2 à 3 kg de gros sel, thym, laurier, ail","Déposez à l'intérieur du poulet un peu de thym, de laurier et quelques gousses d'ail. Dans un plat allant au four, versez l'équivalente de 40 cl de sel. Placez le poulet au centre, saupoudrez d'un peu de thym. puis versez 120cl de sel sur les coté et 40 à 60cl de sel sur le dessus Le poulet doit être complètement recouvert de sel. Faites le cuire environ 1h30/1h40 ( suivant la grosseur du poulet) dans un four préchauffé à 240/250°c. Cassez délicatement la croute de sel afin de sortir le poulet et découpez le en morceaux et déguster le poulet rôti..",facile,6 personnes,15min,120min,https://www.la-cuisine-marocaine.com/photos-recettes/poulet-croute-de-sel.jpg
https://www.la-cuisine-marocaine.com/recettes/volailles-144.html,Poulet rôti au riz et aux amandes,Volailles Marocaines,"1 poulet (2 kg), prêt à cuire, 200 g d'amandes fraîches, 2 cuillères à soupe d'huile de table, riz basmati pour accompagner, 1 petit verre d'eau, 1 dose de safran, sel, poivre, 1 /2 c. à c. de curcuma","Allumez le four à température maximum car le poulet va être cuit à la broche. Disposez correctement ce dernier sur la broche, afin qu'il reste bien fixé pendant toute la cuisson. Dans un petit bol, mélanger l'huile avec les épices, badigeonnez le poulet avec le mélange et massez-le bien. Mettez-le à cuire pendant 1 bonne heure. N'oubliez pas de mettre un fond d'eau dans le plat. Pendant la cuisson du poulet, décortiquez et pilez les amandes. Le but est de garder des morceaux d'amandes qui apporteront le croquant. Quand les amandes sont en petits morceaux, disposez-les dans le plat qui est au four. Faites cuire du riz au safran pour l'accompagnement. Lorsque le riz est cuit, ajoutez-le au plat avec les amandes. Mélangez le tout. Le poulet, lui, est cuit quand les cuisses ne sont pas rosés en les enlevant. Découpez le poulet rôti, disposez les morceaux dans un plat avec le riz aux amandes autour.",facile,6 personnes,20min,80min,https://www.la-cuisine-marocaine.com/photos-recettes/01-poulet-roti-au-riz-et-aux-amandes.jpg
https://www.la-cuisine-marocaine.com/recettes/volailles-143.html,Poulet aux olives et citrons confits,Volailles Marocaines,"1 poulet fermier de 2kg coupé en morceaux, 1 citron confit, 8 gousses d'ail pilées, 1 bol de coriandre et de persil plat ciselés, 1 cuillère à soupe de smen (facultatif), 150g d'olives vertes, 1/2 de cuillère à café de safran pilé, 1 cuillère à café de poivre noir et blanc mélangés, 1 cuillère à café de gingembre, 1 verre d'huile, Sel","Dans un récipient, préparez une chermoula (marinade) avec l'ail pilé, la coriandre, le persil, le citron confit découpé en petits dés, le smen (beurre rance), les épices et l'huile. Mélangez soigneusement tous les tous les ingrédients puis enduisez le poulet avec cette chermoula. Veillez à faire pénétrer la marinade à l'intérieur et sous la peau de la volaille puis bridez-la. Laisser reposer au frais le plus longtemps possible, moi j'ai laisser au frigo une nuit. Disposez le poulet dans une marmite à fond épais, rajoutez le reste de chermoula puis faites revenir le tout à feu très doux pendant 10 minutes. Mouillez avec la quantité suffisante d'eau pour la cuisson du poulet, couvrez la marmite et laissez cuire à feu moyen. Une fois cuit, ôtez le poulet de la marmite, versez à la place les olives et laissez réduire le jus de cuisson. Vous pouvez dorer le poulet au four quelques minutes. Servez le poulet mariné, nappé de sauce, agrémenté d'olives et lamelles de citron.",facile,6 personnes,15min,60min,https://www.la-cuisine-marocaine.com/photos-recettes/01-poulet-aux-olives-et-citrons-confits.jpg
https://www.la-cuisine-marocaine.com/recettes/volailles-141.html,Riz au poulet,Volailles Marocaines,"6 pilons de poulet, 2 tasses de riz basmati, 3 belles carottes coupées en dés, 1 ou 2 poivrons vert, 2 oignons rouges, 1 tomate, 1 petite botte de coriande, filaments de safran, 1 /2 de curcuma, 1 /2 de gingembre, 1/2 verre à thé d'huile d'olive, Sel, poivre, 1/2 botte de coriandre","Mettre les morceaux de poulet dans une marmite à pression ajouter l'huile d'olive les épices 1/2 c à c de ch(poivre,curcuma,gingembre) et un peu de filaments de safran, ajouter tous les légumes coupées en petits morceaux et faites revenir le tout sur feu moyen une dizaine de minutes en remuant souvent. Mouiller avec 1l d'eau et ajouter la coriandre, fermer la cocotte et laisser cuire 15mn puis retirer les morceaux de poulet les réserver au chaud, et ajouter le riz lavé et égoutté en principe le bouillon doit être le double de la qunatité de riz sinon ajouter un peu d'eau ou de bouillon. Rectifier l'assaisonnement en sel et laisser cuire couvert sur feu doux pour que le riz absorbe tt le liquide et servir avec le poulet réservé. Ajouter un filet d'huile d'olive avant de servir le riz au poulet.",facile,6 personnes,15min,40min,https://www.la-cuisine-marocaine.com/photos-recettes/01-riz-au-poulet1.jpg
https://www.la-cuisine-marocaine.com/recettes/volailles-140.html,Poulet rôti farci aux vermicelles,Volailles Marocaines,"1 poulet fermier de 2kg lavé et flambé, 3 oignons émincés, 1/2 botte de persil plat ciselé, 1 feuille de laurier, 1 capsule de safran, colorant jaune en poudre (facultatif), 1 gousse d'ail pressée, 250g de champignons de Paris frais et émincés, 100g de vermicelles de riz, 40 à 60ml d'huile d'olive, 150g d'olives vertes dénoyautées, 2cc de 4 épices","Dans une cocotte , faire suer un oignon et demi et 5 branches persil dans 3 à 4 càs d'huile d'olive avec 1cc d'épices. Dans un bol, mélanger le reste de l'huile d'olive, les épices, l'ail, 1/2 oignon et 5,6 branches de persil. Badigeonner le poulet avec ce mélange. Bien répartir l'huile sous la peau et à l'intérieur de la volaille.Saler. Préparation de la farce du poulet: Préparer les vermicelles selon les indications du fabriquant. Réserver. Dans une poêle chaude beurrée,faire cuire les champignons et les olives émincés(une quinzaine) et ajouter 3 branches de persil ciselées. Ajouter les vermicelles, mouiller avec environ 3 louches de bouillon et laisser réduire. Rectifier l'assaisonnement au besoin. Déposer le poulet dans la cocotte-minute, ajouter de l'eau salée (recouvrir la volaille de moitié) et la feuille de laurier.faire précuire la volaille durant une quinzain e de minutes une fois la soupape activée . Garder le bouillon de cuisson. Farcir(cf la préparation de la farce ci-dessous) la volaille,la brider et la déposer délicatement dans un grand plat adapté au four. Napper de bouillon.Disposer également quelques olives vertes dans le plat. Enfourner à 200° environ 1h à 1h30. Ne pas hésiter à mouiller la volaille à l'aide du bouillon pendant sa cuisson. Servez le poulet farci aux vermicelles arrosé de la sauce.",facile,6 personnes,30min,60min,https://www.la-cuisine-marocaine.com/photos-recettes/01-poulet-roti-farci-aux-vermicelles.jpg
https://www.la-cuisine-marocaine.com/recettes/volailles-139.html,Djaj mhamar,Volailles Marocaines,"1 poulet (1 kg), prêt à cuire, 1 gros oignon, 1 càc de poivre, 2 càc de curcuma, 2 pistils de safran, 2 càc de gingembre, 1/2 bouquet de persil et coriandre, 2 gousses d'ail, Huile de table, beurre et eau, 2 càc de gingembre, Sel","Dans une marmite, mettre le poulet avec un peu d'huile neutre. Ajouter l'ensembles des épices, l'ail, l'oignon émincé et le bouquet de persil/coriandre émincé. Bien mélanger, allez y avec la main pour bien imprégner le poulet de ce mélange. Faites revenir quelques instants puis arroser d'eau à mi-hauteur. Faire cuire de manière à saisir la viande. Le temps de cuisson varie selon votre poulet (qualité, taille...). Compter environ 30 à 40 min. Disposer ensuite le poulet dans un plat allant au four. Ajouter la sauce et des noisettes de beurre un peu partout. Mettre au four. De temps en temps, arroser le poulet avec le jus du poulet. Si vous n'avez pas assez de jus, mélanger dans un bol : 1/2 eau, 1/2 huile et épices, ajouter ensuite ce mélange au poulet. Servez le poulet Djaj mhamar bien chaud accompagné de sa sauce.",facile,4 personnes,15min,50min,https://www.la-cuisine-marocaine.com/photos-recettes/Djaj-mhamar.jpg
https://www.la-cuisine-marocaine.com/recettes/volailles-137.html,Pastilla au poulet et aux courgettes,Volailles Marocaines,"12 feuilles de brik, 250g de poulet rôti, 2 grosses courgette, 200g d'oignons, 4 gousses d?ail, 2 cuillères à soupe de menthe ciselée, 2 cuillères à soupe de coriandre, 2 cuillères à soupe de basilic, 1 cuillère à café rase de raz el hanout, sel, poivre, 1 cuillère à café rase de paprika, matière grasse : beurre, huile ou reste de sauce du poulet rôti","Emincer les oignons et l'ail, et les faire dorer dans une poèle ou une sauteuse avec la matière grasse choisie. Pendant ce temps, laver et éplucher à moitié (une bande sur 2) la courgette, et la couper en petits morceaux, qu'on ajoute ensuite aux oignons. Mélanger, mettre les herbes et les épices, couvrir avec 10 cl d'eau et un couvercle. Laisser cuire 10 minutes. Suite à cela, ajouter le poulet et remettre le couvercle. Voilà venu le temps bénit (!) du pliage des minis pastillas : faites bien comme vous voulez, moi je fais de la façon la plus simple possible : je plie la feuille en 2, je mets un peu de farce au milieu. Je replie et je retourne sur la feuille de cuisson pour que ça tienne. Mettez les mini-pastilla au four pendant 15 minutes à 180°C.",facile,6 personnes,30min,30min,https://www.la-cuisine-marocaine.com/photos-recettes/01-pastilla-au-poulet-et-aux-courgettes.jpg
https://www.la-cuisine-marocaine.com/recettes/volailles-132.html,Cuisses de Poulet à la Marocaine,Volailles Marocaines,"4 cuisses de poulet, 2 cuillères à soupe d'huile d'olive, 20 g de beurre, 1 gros oignon émincé, 1 cuillère à soupe de mélange d'épices pour tajine, 1 bâton de cannelle, 2 gousses d'ail pilées, 2 citrons confits coupés en 4, 2 cuillères à soupe de jus de citron, 75 g de pruneaux dénoyautés, 25 cl de bouillon de volaille","Faites chauffer l'huile et le beurre dans une cocotte et faites revenir les cuisses de poulet. Lorsqu'elles sont bien colorées, saupoudrez d'épices pour tajine, ajoutez le bâton de cannelle, l'oignon. Salez et poivrez. Laissez cuire quelques minutes et ajoutez l'ail pilé, les quartiers de citron confit, le jus de citron, les pruneaux et le bouillon. Couvrez et laissez mijoter pendant 45 à 50 minutes à feu très doux.",facile,4 personnes,15min,50min,https://www.la-cuisine-marocaine.com/photos-recettes/03-tajine-de-poulet.jpg
https://www.la-cuisine-marocaine.com/recettes/volailles-131.html,Riz au poulet Safrané,Volailles Marocaines,"1 poulet beldi de 1,5 kg coupé en 4, 2 oignons blancs émincés, 10 cl d?huile, 1 bouquet de persil, 1 c. à café de sel, 2 pincées de macis, 1 c. à café de gingembre, 1/4 de c.à café de poivre, 1 l d?eau, 1/4 de c. à café de safran, 2 bâtonnets de cannelle, 1 c. à café de beurre rance, Pour le riz :, 500 g de riz à grains longs, 2 c. à soupe de beurre, 100 g de raisins secs, Pour le décor :, amandes grillées, pignons grillés","Dans un récipient, mettre à tremper les raisins secs pendant 10 min puis les égoutter. Dans une marmite sur feu doux, faire revenir dans l?huile les oignons et les morceaux de poulet pendant 10 mn. Ajouter les épices, le bouquet de persil et le smen. Mouiller avec l?eau et laisser cuire à feu doux en surveillant la cuisson du poulet et la quantité de sauce, qui doit être suffisante pour la cuisson du riz. Une fois les morceaux de poulet cuits, les retirer de la marmite et les réserver au chaud. Laver le riz à grande eau et le faire cuire avec les raisins secs dans la sauce du poulet, sur feu doux, et en le remuant jusqu?à absoption complète de la sauce. Dresser le riz en dôme dans un plat de service, le garnir de morceaux de poulet et le décorer avec les amandes et les pignons grillés. Servir aussitôt.",facile,6 personnes,15min,70min,https://www.la-cuisine-marocaine.com/photos-recettes/non-disponible.jpg
https://www.la-cuisine-marocaine.com/recettes/volailles-130.html,Roulé de Volaille,Volailles Marocaines,"250 g de blanc de poulet hachée, 06 escalopes de dinde, 3 c. à soupe d'oignon haché, 2 c. à soupe de persil et de coriandre hachés, 1/4 de c. à café de gingembre, 1/4 de c . à café de poivre, 1 pincée de pistils de safran, Pour la sauce:, 1 oignon haché, 1 petit bouquet de coriandre, 2 bâtonnets de cannelle, 4 c. à soupe d'huile, 1/2 c. à café de gingembre, 1/2 c. à café de poivre,1 pincée de pistils de safran, 1 c. à café de beurre rance (smen), 1 l de bouillon de volaille","Roulés:Dans un bol, mélanger la chair de poulet avec l'oignon, la coriandre, le persil et les épices et diviser en cinq boulettes. Etaler les boulettes de hachis de poulet sur les escalopes de dinde, rouler chaque escalope sur elle-même puis ficeler les roulés obtenus . Sauce: Dans une marmite, mettre l'huile, faire revenir l'oignon haché et mouiller avec la moitié du bouillon. Après l'ébullition, placer les roulés dans la marmite, ajouter les épices et le bouquet de coriandre, baisser le feu et laisser mijoter. Enduire le vermicelle d'huile et faire cuire à la vapeur pendant 15 mn. Arroser avec l'eau et laisser cuire pendant 5 mn. Au terme de la cuisson, retirer les roulés, les bâtonnets de cannelle et le bouquet de coriandre et ajouter le reste du bouillon. Servez les roulée de volailles avec de la sauce autour.",facile,6 personnes,15min,20min,https://www.la-cuisine-marocaine.com/photos-recettes/non-disponible.jpg
https://www.la-cuisine-marocaine.com/recettes/volailles-129.html,Poulet-frites au four,Volailles Marocaines,"4 grosses pommes de terre, de 225 g, 8 cuisses de poulet, sans peau, 2 cuil. a café de gros sel de mer, 2 cuil. â soupe de farine, une pincée de poivre de Cayenne, 1 cuil. a café de paprika, 1 cuil. à café de thym séché, 1 cuil. â soupe d'huile de tournesol, 1 oeuf moyen, battu, 2 cuil. â soupe d'eau froide, 6 cuil. â soupe de chapelure, sel et poivre, salade de chou cru allégée condiment au mais","Préchauffez le four à 400°F/ Thermostat . Lavez et brossez les pommes de terre et coupez-les en 4 portions égales. Mettez-les dans un sac en plastique propre et ajoutez l'huile. Fermez le sac et secouez-le bien pour napper les pommes de terre d'huile. Disposez les quartiers de pommes es de terre, côté coupé vers le haut sur une plaque à pâtisserie antiadhésive. saupoudrez de sel de nier et faites cuire au four 30-35 minutes. jusqu'à ce qu'ils soient tendres et dorés.3 Pendant ce temps, mélangez la farine, les épices, le thym, le sel et le poivre sur une assiette. Passez le cuisses de poulet dans la farine assaisonnée. Dans  une assiette, mélangez l'oeuf avec l'eau. Étalez la chapelure sur une autre assiette. Trempez les cuisses de poulet dans l'oeuf, puis roulez-les dans la chapelure. Mettez-les ensuite sur une plaque à pâtisserie anti adhésive. Faites cuire les cuisses de poulet au four à côté des pommes de terre pendant 30 minutes, en les retournant au bout de 15 minutes. jusqu'à ce qu'elles soient tendres et bien cuites. Égouttez bien les pommes de terre sur de l'essuie-tout pour enlever toute matière grasse superflue et servez avec le poulet, accompagné de salade de chou cru allégée et de condiment au maïs, au choix.",facile,4 personnes,30min,60min,https://www.la-cuisine-marocaine.com/photos-recettes/poulet-frites-au-four.jpg
https://www.la-cuisine-marocaine.com/recettes/volailles-127.html,Poulet grillé à la coriandre,Volailles Marocaines,"1 poulet, prêt à cuire, 2 gros oignons, pelés et coupés en demi-anneaux, ¾ verre d?olives brunes cuites et dénoyautées, 2 gousses d?ail, pelées et pilées, 4 cuil. à soupe de persil haché fin, ½ verre de jus de citron, 4 cuil. à soupe de coriandre hachée fin, 3 cuil. à soupe d?huile, 1 cuil. à café de sel, 1 cuil. à café de gingembre en poudre, ½ cuil. à café de poivre noir en poudre, ½ cuil. à café de curcuma en poudre, ½ cuil. à café de cannelle en poudre, ½ cuil. à café de cumin en poudre","La veille, mélangez ail, sel, condiments (hormis curcuma) et huile. Badigeonnez le poulet par ce mélange à l?aide d?un pinceau. Mettez-les dans une cocotte et réfrigérez-les une nuit. Le lendemain, ajoutez le persil, la coriandre et le curcuma aux portions de poulet. Versez de l?eau pour les recouvrir, couvrez, portez à ébullition et laissez cuire pendant 40 min à feu doux en remuant de temps en temps. Ajoutez-y olives, oignon et jus de citron. Faites cuire 10 min. Retirez les olives et laissez-les de côté. Retirez le poulet (gardez le bouillon de côté) et mettez-les dans un plat allant au four. Faites-les cuire au four à une température chaude (240°C) jusqu?à ce qu'il devient doré et croustillant.. Entre-temps, faites réduire le bouillon à feu doux jusqu?à ce qu?il ne reste qu?un demi-verre. Goûtez, rectifiez de sel si nécessaire. Disposez le  poulet sur un plat de service. Décorez avec les olives, puis nappez du bouillon. Servez chaud.",facile,4 personnes,15min,45min,https://www.la-cuisine-marocaine.com/photos-recettes/01-poulet-grille-a-la-coriandre.jpg
https://www.la-cuisine-marocaine.com/recettes/volailles-125.html,Brochettes de Poulet à la Marocaine,Volailles Marocaines,"500 g de poulet désossé, 3 gousses d?ail, pelées et pilées, ½ bouquet de persil, haché fin, lavé, ¼ verre d?huile végétale, ½ cuil. à soupe de sel, ½ cuil. à café de cumin en poudre, ½ cuil. à café de poivre noir en poudre","Coupez la viande de poulet en petits cubes. Mettez ceux-ci dans une jatte. Mélangez bien l?ail, le persil, l?huile, le cumin, le sel et le poivre dans une terrine. Versez cette préparation sur les cubes de poulet. Mélangez bien et laissez mariner pendant 1 h. Enfilez les cubes de poulet égouttés sur les brochettes en les alternant. Faites-les griller sur du charbon de bois préparé. Disposez les brochettes sur un grand plat de service.Servez immédiatement avec de la salade, des pommes de terre frites, la ?Sauce D?ail? et des saumures.",facile,4 personnes,15min,15min,https://www.la-cuisine-marocaine.com/photos-recettes/brochette-poulet-marocaine.jpg
https://www.la-cuisine-marocaine.com/recettes/volailles-119.html,Tarte au poulet,Volailles Marocaines,"1 pâte brisée, 400 g de filets de poulet ou restes de poulet rôti, 200 g de mozzarella, 50 g d'olives vertes ou noires dénoyautées, 4 oeufs, 40 cl de crème liquide, 2 brins d'estragon, 2 cuillerées à soupe d'huile d'olive, Sel & Poivre","Préchauffez le four à 180 °C (thermostat 6). Disposez la pâte dans un moule à tarte de 28 cm de diamètre. Réservez au réfrigérateur. Dans une sauteuse, faites dorer à feu vif pendant environ 3 minutes les filets de poulet préalablement coupés en morceaux dans l'huile chaude. Ajoutez alors les olives, l'estragon ciselé et la mozzarella coupée en morceaux. Assaisonnez et mélangez. Hors du feu, incorporez directement dans la sauteuse les oeufs et la crème. Mélangez. Versez le tout sur le fond de tarte. Mettez au four pendant 40 minutes. Cette tarte se déguste tiède ou froide.",facile,4 personnes,20min,40min,https://www.la-cuisine-marocaine.com/photos-recettes/non-disponible.jpg
https://www.la-cuisine-marocaine.com/recettes/volailles-118.html,Pastilla au confit de canard,Volailles Marocaines,"24 feuilles de brick, 4 ailes de confit de canard, 6 pruneaux moelleux,1 orange non traitée, 100 g d'amandes mondées, 2 échalotes, 6 branches de persil plat, 6 de coriandre, 4 c. à s. de miel liquide, 1 c. à s. de cannelle en poudre, 1 c. à c. de cumin en poudre, 1 de gingembre en poudre, 100g d'amandes mondées et frites, 4 oeufs, 100 g de graisse de canard, sel, poivre","Retirez le maximum de gras sur le confit et effilochez la chair. Pelez et hachez les échalotes. Faites revenir le tout 15 min dans une poêle. Pendant ce temps, coupez les pruneaux en dés. Faites griller les amandes et hachez-les. Lavez l'orange, râpez son zeste, pressez son jus. Lavez et ciselez le persil et la coriandre. Ajoutez le miel, le zeste et le jus de l'orange,1 cuillerée à café de cannelle, le gingembre et le cumin dans la poêle. Mélangez puis ajoutez les pruneaux, les amandes et les herbes. Salez, poivrez et laissez cuire 5 min. En fin de cuisson, battez 2 oeufs et ajoutez-les. Mélangez et retirez du feu. Préchauffez le four à 210 °C (th. 7). Graissez un moule à manqué de graisse de canard. Faites fondre le reste dans une poêle. Tapissez le moule avec 4 feuilles de brick, puis disposez-en 6 en rosace en les faisant se chevaucher au centre et en laissant déborder le tiers à l'extérieur. Badigeonnez de graisse de canard et étalez un tiers de la farce. Posez 4 feuilles, graissez-les et étalez le deuxième tiers de farce. Recommencez pour le dernier tiers. Rabattez les feuilles qui dépassent et couvrez avec 6 feuilles. Badigeonnez de 2 oeufs battus avec un peu de graisse. Enfournez, laissez cuire 15 min puis d'amandes et servir.",compliqué,8 personnes,30min,40min,https://www.la-cuisine-marocaine.com/photos-recettes/02-pastilla-au-confit-de-canard.png
https://www.la-cuisine-marocaine.com/recettes/volailles-117.html,Poulet farci,Volailles Marocaines,"1 Poulet moyen, 1/2C à café de sel, 2C à soupe de smen, 1C à soupe de moutarde, 5 gousses d'ail râpé, 1/2 bouquet de persil hachée, 1/2 bouquet de coriande hachée, 1 verre de riz, les abats de poulet coupés en dés, 50g d'olives vertes dénoyautées et coupées en rondelles, 1C à soupe de concentré de tomates, 20g de smen, 1/2 Cà café de poivre noir, 1 oignon râpé, 1/2C à café de safran","1-Bien nettoyer, flamber, puis bien laver la poulet.laisser à part. 2-faire bouillir le riz dans l'eau pendant 10min en ajoutant le safran.Hors du feu couvrir avec une assiette,puis égouter. 3-ajouter les abats de poulet, les olives,le persil,la coriandre,le sel,le poivre,l'oignon et l'ail râpés, le concentrer de tomate et le smen 4-Remplir le ventre du poulet avec cette préparation,puis le ficeler.Bien le frotter avec du smen puis de la moutarde.Pour finir,saupoudrer un peu de sel. 5-Mettre le poulet dans un moule bien beurré(avec ouvecle).Recouvrir puis mettre à cuire au four pendant une heure environ,selon la grosseur du poulet.",facile,5 personnes,50min,60min,https://www.la-cuisine-marocaine.com/photos-recettes/Poulet-farci.jpg
https://www.la-cuisine-marocaine.com/recettes/volailles-116.html,"Pastilla aux cailles, coings et raisins",Volailles Marocaines,"20 feuilles de brick, 2 cailles, 2 gros oignons, 6 oeufs, 100 g de raisins secs blonds, 125 g de pignons de pin, 1 bouquet de persil plat et coriandre, 1 citron, sel, poivre, 2 c. à s. de miel liquide, 2 c. à s. de gelée de coing, 2 c. à s. d'eau de fleur d'oranger, 2 c. à s. de sucre glace+ 1 c à c de calnelle, 1 c. à c. de cumin en poudre, 1/2 de safran ou curcuma, 50 g de beurre, 10 cl d'huile d'olive","Pelez et hachez les oignons. Lavez et ciselez la coriandre et le persil. Faites revenir les cailles dans une cocotte avec l'huile (moins 2 cuillerées), les oignons, les raisins secs, le jus du citron, l'eau de fleur d'oranger, le miel, la gelée de coing, le safran (ou le curcuma), le cumin, le persil et la coriandre, du sel et du poivre, pendant 10 min à couvert sur feu doux. Faites légèrement dorer les pignons à sec dans une poêle antiadhésive. Mettez-les dans la cocotte puis retirez du feu. Battez vigoureusement 4 oeufs, versez dans la cocotte et mélangez bien. Préchauffez le four à 210 °C (th. 7). Beurrez un moule à manqué. Superposez 4 feuilles de brick dans le moule, puis disposez-en 8 en rosace en les faisant se chevaucher au centre et en laissant déborder le tiers à l'extérieur. Partagez les cailles en 4 et disposez la moitié des morceaux sur les feuilles avec la moitié du fond de cuisson. Posez à nouveau 4 feuilles de brick, disposez le reste de cailles et de fond de sauce. Rabattez les feuilles qui dépassent sur le dessus, recouvrez avec 4 feuilles de brick, badigeonnez de 2 oeufs battus avec le reste de beurre fondu. Enfournez à mi-hauteur et faites cuire 30 min. Saupoudrez de sucre glace ainsi que de cannelle au sortir du four.",compliqué,6 personnes,30min,45min,https://www.la-cuisine-marocaine.com/photos-recettes/pastilla-coing-cailles.jpg
https://www.la-cuisine-marocaine.com/recettes/volailles-115.html,Poulet à la Marocaine,Volailles Marocaines,"1 poulet prêt à cuire de 1,2 kg environ, 2 cuillères à soupe de zeste de citron, 50 g d'olives vertes, 40 g de pignon, 2 cuillères à soupe de persil, I cuillère è café de harissa, 3 cuillères à café d'huile d'olive, I cuillère à café de cumin, I cuillère à café de coriandre","Préchauffez le four à 180°C. Préparez la farce avec 2 cuillères à soupe de zeste de citron, les olives vertes dénoyautées, 40 g de pignon, le persil et la harissa. Mélangez bien. Découpez le dos du poulet et farcissez-le sous la peau. Badigeonnez le poulet avec l'huile d'olive et saupoudrez-le de cumin et de coriandre. Faites cuire pendant 1 environ en l'arrosant.",facile,6 personnes,15min,60min,https://www.la-cuisine-marocaine.com/photos-recettes/poulet-a-la-Marocaine.jpg
https://www.la-cuisine-marocaine.com/recettes/volailles-114.html,Pastilla aux pigeons et amandes,Volailles Marocaines,"30 feuilles de brick, 8 pigeons prêts à cuire, 200 g d'amandes mondées, 1 bouquet de persil plat et coriandre, 8 oeufs, 1 /2 bâton de cannelle, 1 /2 c. à c. de safran, 1 c. à c de gingembre en poudre, 4 c. à s. de cannelle en poudre, 8 de sucre en poudre,2 de sucre glace, 5 c. à s. d'huile d'olive, 2 gros oignons","Pelez et hachez les oignons, émiettez le bâton de cannelle et ciselez le persil et la coriandre. Placez-les dans une cocotte avec les pigeons, 3 cuillerées à soupe d'huile d'olive, le safran et le gingembre. Salez, poivrez et laissez cuire à couvert pendant 20 à 30 min sur feu doux. Pendant ce temps, faites légèrement griller les amandes à sec dans une poêle antiadhésive. Hachez-les et mélangez-les avec le sucre en poudre et la cannelle en poudre. Battez 6 oeufs en omelette. Versez-les dans la cocotte en fin de cuisson, mélangez et retirez du feu. Préchauffez le four à 210 °C (th. 7). Superposez 6 feuilles de brick et disposez-en 8 en rosace en les faisant se chevaucher au centre et en laissant déborder le tiers à l'extérieur. Déchiquetez les pigeons en morceaux. Disposez-en la moitié sur les feuilles avec la moitié de la sauce et des amandes. Posez 4 feuilles de brick, disposez le reste de pigeon, de sauce et d'amandes, terminez par 6 feuilles. Repliez sur le dessus celles qui dépassent, recouvrez avec 6 feuilles, soudez en badigeonnant avec 2 oeufs battus. Huilez une tourtière ou la plaque du four, faites-y glisser la pastilla et laissez cuire 30 min. Saupoudrez de sucre glace. Servez brûlant.",compliqué,8 personnes,30min,60min,https://www.la-cuisine-marocaine.com/photos-recettes/pastilla-pigeons-amandes.jpg
https://www.la-cuisine-marocaine.com/recettes/volailles-113.html,Poulet à la tomate et au citron,Volailles Marocaines,"1 poulet prêt à cuire de 1,2 kg environ, 1 oignon coupe en quartiers, 10 gousses d'ail, 1 citron, 1 tomate, Huile d'olive, 2 feuilles de laurier, Thym, Sel et poivre","Préchauffez votre four à 180 C (th 6). Farcissez le poulet avec la moitié du citron, de la tomate. de l'oignon et 4 gousses d'ail. Glissez le reste des gousses d'ail dans les entailles au niveau des filets. Disposez 2 rondelles de citron et le laurier sous la bride au niveau des filets et 1 rondelle de tomate la jointure de chaque cuisse. Salez, poivrez, parsemez de thym émietté et arrosez d'un filet d'huile d'olives. Ajoutez le reste du citron, de la tomate et de l'oignon émince autour du poulet. Laissez-le cuire pendant environ 1h15 en l'arrosant régulièrement. Couvrez d'une feuille aluminium a mi-cuisson. Découpez le poulet et servez avec des pommes de terre sautées et des tomates à la provençale.",facile,6 personnes,10min,75min,https://www.la-cuisine-marocaine.com/photos-recettes/01-poulet-a-la-tomate-et-au-citron.jpg
