name,ingredients,instructions,preparation_time,cooking_time,total_time,image_url,source
Tajine de boulettes de viande de sardine simple à la sauce tomate,2 livres de sardines fraîches (1 livre une fois nettoyées) - 2 gousses d'ail - 1 cuillère à soupe de cumin - 1 cuillère à café de paprika - Une poignée de persil et de coriandre hachés - Le jus d'1 petit citron - Une poignée de riz à grains courts (facultatif) - 2 grosses tomates râpées et la peau jetée - Une paume de coriandre et de persil hachés - 2 gousses d'ail écrasées - 1 cuillère à café de cumin - 1 cuillère à café de paprika - 1/2 cuillère à café de sel - 2 cuillères à soupe d'huile d'olive,"Avant de commencer la cuisson, il est plus simple de préparer le mélange de boulettes de viande. Vous voudrez vous assurer que les sardines sont aussi propres que possible ; enlever tous les os et la peau. C’est un peu plus facile à faire si vous utilisez des sardines fraîches plus grosses. Consultez la section Notes pour savoir comment utiliser les sardines en conserve. Une fois le poisson nettoyé, ajoutez la viande, l'ail, le cumin, le paprika, le persil, la coriandre et le jus de citron dans un robot culinaire. Allumez à faible puissance pour combiner tous les ingrédients jusqu’à obtenir la consistance d’une pâte. Si vous utilisez du riz, mélangez-le à ce stade avec une cuillère. Préparez des boulettes de viande de la taille souhaitée avec la pâte de sardine ; ils sont généralement légèrement plus petits qu’une balle de golf. Au fond d'un tajine ou dans une poêle ajoutez l'huile d'olive, l'ail et la chair de tomate râpée. Chauffer jusqu'à ce qu'il commence à bouillonner et ajouter le reste des ingrédients. Laissez cuire à feu doux. Ajoutez les boulettes de viande à la sauce tomate et couvrez le tajine ou la poêle. Laisser cuire 30 à 45 minutes à feu doux jusqu'à ce que les boulettes de viande soient bien cuites. Servir chaud avec du pain pour servir le plat. Vous pouvez également préparer un poivron vert rôti (poivron ou piment fort), retirer la partie noircie de la peau puis le couper en fins rubans à placer sur les sardines pour une saveur supplémentaire.",15,30,45,https://marocmama.com/wp-content/uploads/2020/06/Finished-Sardine-Meatballs-Tajine-480x480.jpg,https://marocmama.com/moroccan-sardine-meatballs-recipe/
Recette de couscous aux sept légumes,"3 cuillères à soupe d'huile d'olive - 1 gros oignon coupé en dés - 2 cuillères à café de sel - 1 cuillère à café de curcuma moulu - 1 cuillère à café de gingembre moulu - 1 cuillère à café de poivre noir moulu - 2 tomates moyennes sans peau et hachées - 5 à 10 brins de persil et de coriandre - attachés ensemble - 1 patate douce nettoyée et coupée en morceaux de la même taille que la courge - 2-3 morceaux de courge (mustut/citrouille/gland) - 1 petit navet coupé en quartiers - 3 à 5 carottes nettoyées et coupées en quartiers - 1/4 de quartier chou vert - 1/2 boîte de pois chiches - 2 courgettes moyennes nettoyées et coupées en quartiers - 1 petite aubergine, les extrémités enlevées et coupées en quartiers - 1-2 piments forts (facultatif)","Je fournirai les instructions pour cuisiner dans une couscousierre. Cependant, vous pouvez en préparer la portion de légumes et la servir avec du couscous cuit dans un cuiseur à riz ou sur une cuisinière. Au fond de la couscousierre, ajoutez l'huile et baissez le feu à moyen. Commencez par cuire les oignons jusqu'à ce qu'ils commencent à devenir translucides. Ajoutez 10 tasses d'eau, ainsi que la tomate et les épices ; sel, poivre, curcuma, gingembre ainsi que le bouquet de coriandre et de persil. Gardez le feu à moyen-doux. Les premiers légumes que vous voudrez ajouter sont les plus durs ; patate douce, navet, courge, etc. car ils nécessitent le temps de cuisson le plus long. Pendant que ceux-ci vont dans la marmite, terminez la première vapeur du couscous. Instructions pour la cuisson du couscous à la vapeur À la fin de la première cuisson à la vapeur (environ 20 minutes), gonflez le couscous et préparez la deuxième fournée de légumes. Cela inclut les carottes, les pois chiches et le chou. Après la deuxième cuisson à la vapeur (encore 20 minutes), vous ajouterez le reste des légumes. J'ajoute le piment à la fin mais si vous voulez que la chaleur pénètre vraiment dans votre bouillon, vous pouvez le faire cuire dès le début. Enfin la troisième vapeur (15-20 minutes) est terminée et votre couscous est prêt à servir ! Donnez une dernière touche au couscous et mettez-le dans un grand plat de service. Faites un petit puits au milieu et disposez les légumes dessus. Réservez le liquide et versez-en une partie sur le plat tandis que le reste est servi à côté pour que les convives puissent l'utiliser à leur discrétion.",15,75,90,https://marocmama.com/wp-content/uploads/2020/04/Couscous-Tfaya-720x720.jpg,https://marocmama.com/moroccan-seven-vegetable-couscous-recipe/
Couscous à l'agneau et aux légumes,1 boîte de Couscous de Riz - eau salée (beaucoup) - 1/2 - 1 lb d'agneau - coupes éventuelles - 1 courgette - 2 carottes - 2 panais - 1 tomate - 1 piment serano - 1 pomme de terre - 1 patate douce - 1 boîte de pois chiches - 1/2 courge (au choix butternut ou gland) - 1 oignon moyen coupé finement en dés - 2 cuillères à café de cumin - 1 cuillère à café de sel - 1 cuillère à café de poivre - 1 cuillère à café de gingembre (frais si vous en avez) - 1 1/2 cuillère à café ail - petit bouquet de persil plat enveloppé dans de la ficelle - eau ou bouillon de légumes,"J'utilise une couscousierre pour réaliser ce plat. Les instructions seront écrites pour cette méthode de cuisson. Épluchez et coupez en quartiers tous vos légumes. Vous pouvez laisser la peau sur les courgettes et les courges si vous le souhaitez. Au fond de la couscousierre, ajouter l'agneau, la pomme de terre, la patate douce, les carottes, les panais, la tomate, le piment serano, la courge et l'oignon. Ajoutez suffisamment de liquide (eau ou bouillon) pour couvrir les légumes. Mélangez toutes les épices et déposez le bouquet de persil. Allumez le feu à feu moyen-vif jusqu'à ébullition, puis réduisez le feu à moyen-doux. Avant de cuire le couscous à la vapeur pour la première fois, étalez les grains dans un grand bol et ajoutez 1/4 à 1/2 tasse d'eau salée. Séparez au maximum les grains avec vos doigts. Vous devrez peut-être ajouter plus d'eau, elles doivent vraiment être assez humides mais pas de liquide dégoulinant. Transférez le couscous sur le dessus de la couscousierre et augmentez la température du poêle. Couvrez le dessus de la casserole avec un couvercle et laissez reposer environ 20 minutes. Après 20 minutes, vérifiez les grains. S'ils sont secs, retirez-les et remettez-les dans le bol que vous avez utilisé à l'origine. Ajoutez davantage d'eau salée et continuez le processus de la même manière que la première fois, en prenant soin de séparer les grains autant que possible. Tout comme pour le couscous traditionnel vous allez cuire à la vapeur et mouiller les grains 3 fois. Avant la troisième cuisson vapeur, ajoutez les courgettes et les pois chiches au fond. À ce moment-là, vérifiez les niveaux de liquide et ajoutez-en davantage s’il devient bas. Une fois la cuisson finale terminée, retirez le dessus de la couscousierre et versez les grains sur une grande assiette de service. Séparez les grains autant que possible. Utilisez une grande écumoire pour retirer la viande et les légumes et disposez-les sur le couscous. Versez la moitié du liquide restant sur le dessus du plat. Placez le liquide restant dans des bols plus petits afin que ceux qui mangent puissent ajouter du liquide supplémentaire à leur goût. Servir avec de grandes cuillères pour manger !",15,75,90,https://marocmama.com/wp-content/uploads/2014/10/Marocans-dont-eat-couscous-everyday-480x480.jpg,https://marocmama.com/lamb-and-vegetable-couscous/
Couscous au poulet,"Préparation du couscous - - 2 tasses de couscous sec - sel - eau - smen - - Garniture pour couscous - - 3 cuillères à café d'huile d'olive - 2-3 poitrines de poulet ou 1 lb de tout autre morceau de poulet - 1 patate douce pelée et coupée en quartiers - 1/2 lb petits pois écossés - 1/2 lb de carottes pelées et coupées en deux - 3 courgettes pelées et coupées en deux - 1 oignon pelé et coupé en 1/8 - (quelques autres légumes qui pourraient être utilisés ; fèves fraîches, pois chiches, chou, gombo, aubergine, panais, rutabega, poivrons) - bouquet garni de 2/3 de persil italien pour 1/3 de coriandre - 3 cuillères à café de cumin - 1 cuillère à café de sel - 1 cuillère à café de poivre blanc (1 1/2 cuillère à café de poivre noir) - 2 cuillères à café de gingembre - 1 1/ 2 cuillères à café d'ail - 5 brins de safran - 1/2 cuillère à café de curcuma - eau","Pour préparer le couscous Dans un grand bol verser le couscous et couvrir d'eau en roulant le couscous avec la main pour séparer les grains. Ajoutez un peu de sel à l'eau (moins de 1/2 cuillère à café, juste pour assaisonner l'eau). Laisser tremper pendant la préparation de la garniture pour le moule inférieur. Pour préparer la garniture Épluchez et coupez tous les légumes. Séparez les légumes selon le temps de cuisson. (c'est-à-dire que les patates douces mettront plus de temps à cuire que les pois verts). Au fond de la couscousière, ajoutez le poulet et les légumes les plus longs à cuire, les patates douces, les carottes et les oignons. Ajoutez 4 à 5 tasses d'eau, suffisamment pour couvrir les légumes. Ajoutez toutes les épices et le bouquet garni. Allumez le feu à moyen-vif. Placez le dessus de la couscousière sur le dessus de la marmite et couvrez. Laissez cuire 20 à 25 minutes. Après 20 minutes, vérifiez le couscous, tout l'excès d'eau doit être éliminé et les grains doivent commencer à être mous. Retirez le dessus de la casserole et versez dans un grand bol. Dans un bol séparé, mélangez l’eau et le sel pour faire un spritz d’eau salée. À l’aide de votre main, vaporisez le couscous avec l’eau salée. *le couscous sera très chaud mais les grains doivent être séparés* Utilisez votre main et roulez délicatement le couscous pour séparer au maximum les grains. Vous pouvez continuer à vaporiser le couscous pendant ce processus. Une fois terminé, remettez sur le dessus de la couscousière et remettez sur le feu, couvrez et laissez cuire encore 20 minutes de vapeur. Après la deuxième cuisson vapeur, ajoutez au fond de la couscousière les légumes à cuisson plus rapide (petits pois, courgettes...). Vérifiez l'eau et ajoutez-en plus si les niveaux sont bas. Il devrait rester de la sauce à la fin. Vaporisez à nouveau le couscous après la deuxième cuisson à la vapeur, cette fois en ajoutant le smen en séparant les grains. (Si vous n'avez pas de smen, vous pouvez utiliser de l'huile d'olive ou du beurre ordinaire ou vous n'avez rien à ajouter). Faites cuire le couscous à la vapeur pendant les 20 dernières minutes. Dans un grand plat de service, versez le couscous et faites un puits au milieu du couscous. À l'aide d'une écumoire, retirez la viande de la couscousière et placez-la dans le puits de couscous. Retirez ensuite les légumes et disposez-les autour du couscous. Retirez et jetez le bouquet garni. Une fois tous les légumes retirés, versez la moitié du reste de sauce sur la viande et le couscous et l'autre moitié dans un plat pour accompagner le repas.",15,75,90,https://marocmama.com/wp-content/uploads/2020/03/Chicken-Couscous-480x480.jpg,https://marocmama.com/chicken-couscous/
Recette de garniture de couscous Tfaya,8 à 10 oignons moyens tranchés finement - 1 tasse de raisins secs (les jaunes fonctionnent mieux) - 1 bâton de cannelle cassé en plusieurs morceaux - 1 cuillère à café de gingembre - 1/2 cuillère à café de curcuma - 1/2 cuillère à café de sel - 2 cuillères à soupe de sucre - 4 cuillères à soupe de légumes ou sans saveur huile,"Nettoyez et coupez les oignons en lanières de taille similaire. J'ai coupé l'oignon en deux puis je l'ai coupé en tranches d'un demi-cercle. Dans une poêle antiadhésive, faites chauffer l'huile à feu moyen et ajoutez les oignons pour commencer la cuisson. Pendant que les oignons cuisent, placez les raisins secs dans un bol avec juste assez d'eau tiède pour les couvrir afin de les réhydrater légèrement. Lorsque les oignons ont commencé à ramollir, réduisez le feu et ajoutez les épices ; sel, curcuma, gingembre et cannelle. Poursuivez la cuisson à feu doux pour que les oignons deviennent bien tendres et commencent à caraméliser légèrement. Après 20 minutes, ajoutez le sucre (il peut être réduit selon vos goûts personnels) et les raisins secs. Cuire encore 10 à 15 minutes pour que les saveurs se mélangent et que les raisins secs ramollissent également. Retirer du feu et servir sur le couscous ou à côté du couscous pour que les invités puissent l'ajouter à leur guise.",dix,45,55,https://marocmama.com/wp-content/uploads/2020/04/Tfaya-for-Couscous-320x320.png,https://marocmama.com/couscous-tfaya/
Ragoût d'agneau paléo à la mijoteuse avec couscous de chou-fleur,"1# Agneau maigre (coupé en morceaux de 1"") - Si vous n'aimez pas l'agneau, vous pouvez utiliser du bœuf ou du poulet - 2 cuillères à café d'huile d'olive, de noix de coco ou d'avocat - 1 cuillère à café de cannelle moulue - 1 cuillère à café de coriandre moulue - 1 cuillère à café de cumin moulu - 1 oignon rouge moyen - tranché - 1 gousse d'ail - 2 tasses de tomates hachées (j'ai utilisé une boîte de tomates sans sel ajouté) - 1 tasse d'abricots secs (sans sucre ajouté)",Placer les cubes d'agneau dans un bol en ajoutant les épices et l'huile. Mélanger pour enrober d’épices. Faites chauffer une poêle antiadhésive à feu vif jusqu'à ce qu'elle soit chaude et ajoutez l'agneau épicé. Réduire le feu à moyen et remuer jusqu'à ce que les morceaux soient dorés. Ajoutez tous les ingrédients dans votre mijoteuse. Cuire à feu doux pendant 6 à 8 heures Servir sur un lit de riz au chou-fleur (ou du vrai riz si vous n'êtes pas paléo),dix,45,55,https://marocmama.com/wp-content/uploads/2016/08/Paleo-Dinner-320x320.jpg,https://marocmama.com/crockpot-paleo-lamb-stew-with-cauliflower-rice/
Boule de cacao chaud au chocolat et à la menthe,Bonbons fondants vert clair - Bonbons fondants au chocolat - Bonbons fondants roses - Bonbons fondants jaunes - 2 tasses de mélange de chocolat chaud - 2 tasses de mini guimauves - Sprinkles de cactus,"Placez chaque couleur de bonbon fondant dans 4 bols séparés allant au micro-ondes et faites fondre au micro-ondes selon les instructions sur l'emballage. Placez une petite cuillerée de bonbon fondu rose ou jaune dans les parties fleuries des moules à cactus. Je trouve cela plus simple à faire en plaçant le chocolat coloré dans un sac à fermeture éclair et en l'utilisant pour placer mon chocolat exactement là où je le souhaite. Faites de même avec le chocolat brun présent dans la partie pot de fleurs des moules à cactus en pot. A l'aide du chocolat vert, ajoutez une cuillère à soupe de chocolat vert clair dans chaque moule, puis à l'aide du fond de votre cuillère à soupe, pressez le chocolat sur les côtés du moule en le gardant épais mais uniforme et en remplissant les espaces jusqu'aux autres couleurs ( pas besoin de passer par-dessus, mais ne laissez pas de trous). Placez les moules fourrés au chocolat au congélateur pendant 5 minutes. Retirez les moules du congélateur et décollez délicatement le moule en silicone des coupes de cactus en chocolat, en retirant les coupes de cactus du moule. J'ai trouvé cela très difficile à faire sans casser les bras des cactus si je n'exerçais pas une pression égale sur chaque bras tout en éloignant le moule en silicone du chocolat, alors gardez cela à l'esprit et travaillez lentement avec une pression uniforme. Placez 1 cuillère à soupe de bonbon vert clair fondu dans un moule à cactus et, à l'aide du fond de votre cuillère à soupe, déplacez le chocolat en une seule couche solide sur le fond du moule. Répétez jusqu’à ce que vous ayez réalisé autant de moules à chocolat monocouche que de tasses de chocolat en forme de cactus. Placez les moules fourrés au chocolat au congélateur pendant 5 minutes. Remplissez les coupes de cactus en chocolat avec 1 cuillère à soupe de mélange de chocolat chaud, des pépites si vous le souhaitez et 6 à 8 mini guimauves. Retirez les moules du congélateur et décollez délicatement le moule en silicone des bases de cactus en chocolat, en retirant les bases du moule. Déposez une fine ligne de bonbons fondus autour du bord de chaque tasse de cactus remplie. Appuyez immédiatement une base de cactus sur le dessus de l'une des tasses remplies. Cela fermera la bombe de chocolat chaud. Placez les bombes de chocolat chaud au congélateur pendant 5 minutes pour leur permettre de prendre, puis retirez-les. Disposez une petite quantité de chocolat rose et jaune fondu en lignes ondulées sur le devant de chaque pot, en ajoutant une petite noisette de chocolat dans le coin et en plaçant une pincée de cactus sur le dessus. Placez les bombes de chocolat chaud au congélateur pendant 5 minutes pour leur permettre de prendre, puis retirez-les. Conserver dans un contenant hermétique jusqu’à ce que vous soyez prêt à l’utiliser. Pour utiliser les bombes de chocolat chaud, placez-les dans une tasse et versez 2 tasses de lait chaud dessus. Remuez jusqu'à ce que les bombes de chocolat chaud soient complètement fondues et dégustez !",dix,45,55,https://marocmama.com/wp-content/uploads/2021/02/Cactus-Cocoa-Bomb-720x720.jpg,https://marocmama.com/cactus-hot-cocoa-bombs/
Coupe de mousse aux fruits et au chocolat en bouchées,¾ tasse de crème épaisse - 4 onces de pépites de chocolat mi-sucré* - ¼ cuillère à café d'extrait de framboise** - 45 coquilles phyllo - Baies au choix - Brins de menthe pour la garniture,"Placez ¼ tasse de crème dans un petit bol allant au micro-ondes avec le chocolat. Cuire au micro-ondes à puissance élevée toutes les 15 secondes, en remuant entre les deux jusqu'à ce qu'il soit fondu, laisser refroidir. Placez le reste de la crème épaisse dans un grand bol, fouettez avec un batteur à main jusqu'à ce qu'elle forme des pics fermes. Incorporer l’extrait. Placez le chocolat fondu et refroidi dans un grand bol, ajoutez ⅓ de la chantilly et incorporez-le. Ajoutez encore ⅓ de la crème, incorporez-le, quelques stries blanches suffisent. Placez enfin le reste de crème fouettée dans le bol et incorporez le tout. Versez ce mélange dans une poche à douille ou laissez-le dans le bol, couvrez d'un film plastique et laissez reposer au réfrigérateur pendant 1 heure, jusqu'à 4 heures pour prendre. Remplissez les coupes phyllo avec la mousse, garnissez de baies et d'une garniture à la menthe.",15,45,60,https://marocmama.com/wp-content/uploads/2020/08/Chocolate-Mousse-Cups-13-480x480.jpg,https://marocmama.com/bite-size-chocolate-mousse-cups/
Succulents cupcakes au chocolat,1/2 tasse de sucre - 1/2 tasse de farine - 1/3 tasse de cacao en poudre - 1/2 cuillère à café de levure chimique - 1/4 cuillère à café de bicarbonate de soude - 1 œuf - 3 cuillères à soupe moitié-moitié - 2 cuillères à soupe d'huile végétale - 1/2 à café d'extrait de vanille - 1/4 tasse de café chaud - 1 tasse de sucre cristallisé - 1/4 tasse de cacao en poudre - 1/4 tasse de beurre non salé - 1/4 tasse moitié-moitié - 1 cuillère à café d'extrait de vanille - 1/2 tasse de bonbon vert clair fondants - 1 tasse de bonbons fondants vert foncé - 1/4 tasse de bonbons fondants bleu foncé - 1/4 tasse de copeaux de chocolat - 1/4 tasse de pépites de cactus,"Préchauffez votre four à 350 degrés et tapissez un moule à cupcakes de 6 moules à cupcakes, légèrement vaporisés d'huile de cuisson. Mettre de côté. Préparez d'abord les cupcakes en combinant tous les ingrédients secs dans un bol, en les fouettant jusqu'à ce qu'ils soient complètement combinés. Faites un puits au centre des ingrédients secs et placez-y les ingrédients humides puis remuez jusqu'à ce que la pâte soit homogène et lisse. Remplissez les moules à cupcakes préparés aux ¾ avec la pâte et faites cuire au four pendant 15 minutes ou jusqu'à ce qu'un cure-dent inséré au centre en ressorte propre. Laissez les cupcakes refroidir complètement avant de les décorer. Pour faire le glaçage, mélangez le sucre, la poudre de cacao, le beurre non salé et moitié-moitié à feu moyen jusqu'à ce qu'il commence à bouillir et soit complètement mélangé. Retirez le mélange de glaçage du feu et ajoutez l'extrait de vanille. Remuer jusqu'à ce que le tout soit complètement mélangé. Laissez le glaçage refroidir avant de décorer les cupcakes avec. Pour réaliser les décorations de cactus, placez les bonbons fondants dans des bols séparés allant au micro-ondes et faites fondre selon les instructions sur l'emballage. Placez les bonbons fondus dans une poche à douille avec un petit embout ou dans un sac à fermeture éclair avec un petit coin coupé. Dans le moule, ajoutez des rayures de bonbons fondants vert clair en suivant les formes du cactus ou de la succulente, suivies de bonbons fondants vert foncé. Remplissez toutes les formes de « pot » avec les bonbons fondants bleu foncé. Placez les moules remplis de chocolat au congélateur pendant 5 minutes pour qu'ils prennent. Retirez le chocolat des moules et réservez. À l'aide d'un vide-cupcake ou d'une grande douille à glaçage, découpez un trou au centre de chaque cupcake, puis ajoutez 1 cuillère à soupe de pépites dans le trou créé. Remettez le morceau de cupcake retiré du centre du cupcake dans le trou. Couvrir chaque cupcake d'une fine couche de glaçage, suivie d'une pincée de copeaux de chocolat. Garnissez chaque cupcake d’un cactus ou d’une succulente au chocolat et dégustez !",dix,15,25,https://marocmama.com/wp-content/uploads/2021/04/Featured-Image-copy-320x320.png,https://marocmama.com/succulent-chocolate-cupcakes-with-edible-toppers/
Chebakia,"1/2 kg (environ 4 tasses) de farine, plus un peu si nécessaire - 1 bol à soupe rempli (environ 200 g ou 7 oz.) de graines de sésame dorées non décortiquées, grillées - 1 cuillère à café d'anis moulu - 1 cuillère à café de cannelle moulue - 1/2 à café de sel - 1/2 cuillère à café de fils de safran émiettés - 1/4 cuillère à café de colorant jaune marocain - une pincée de grains de gomme arabique (gomme d'acacia, mastic) - mélanger avec 1/4 cuillère à café de sucre et réduire en poudre - 1 extra-large œuf - 1/4 tasse de beurre fondu - 1/4 tasse d'huile d'olive - 1/4 tasse de vinaigre - 1/4 tasse d'eau de fleur d'oranger - 2 cuillères à café de levure dissoute dans 1/4 tasse d'eau tiède - ——————— ————————————————- - 1 1/2 kg de miel - 2 cuillères à soupe d'eau de fleur d'oranger - 1 1/2 litre d'huile végétale pour la friture - 1/ 2 tasses de graines de sésame dorées non décortiquées, grillées, pour la décoration","À l’avance, ramassez les graines de sésame pour éliminer tous les débris. Étalez-les sur un plat allant au four et faites griller le sésame au four à 400° F (200° C) pendant 10 à 15 minutes, ou jusqu'à ce que les graines de sésame soient croquantes et au goût de noisette. Laissez-les refroidir complètement, puis conservez-les dans un récipient hermétique jusqu’au moment de les utiliser. Broyer un bol de sésame grillé dans un robot culinaire jusqu'à ce qu'il devienne poudreux. Continuez à broyer jusqu'à ce que la poudre devienne suffisamment humide pour être pressée ou emballée. Mélangez le sésame moulu avec la farine et les autres ingrédients secs dans un grand bol. Ajouter le reste des ingrédients et mélanger avec les mains pour former une pâte. Ajoutez plus de farine si nécessaire pour obtenir une pâte plutôt ferme mais souple. Pétrir la pâte à la main pendant sept à huit minutes ou au batteur avec crochet pétrisseur pendant quatre à cinq minutes. Divisez la pâte en quatre portions, façonnez chacune en un monticule lisse et placez la pâte dans un sac en plastique pour qu'elle repose pendant 10 à 15 minutes. Prenez une des portions de pâte et étalez-la sur l'épaisseur d'un mince morceau de carton. Farinez légèrement votre plan de travail si nécessaire. Utilisez un emporte-pièce pour découper la pâte en rectangles d'environ la taille de votre paume. Faites quatre coupes régulièrement espacées dans le sens de la longueur dans chaque rectangle. Ces coupes doivent faire presque la longueur du rectangle, mais ne doivent pas traverser les bords de la pâte. Le rectangle obtenu aura cinq bandes de pâte attachées. Prenez un rectangle et enfilez le majeur de votre main droite dans des bandes de pâte alternées. Cela permet au rectangle de recouvrir votre doigt. Avec votre main gauche, pincez les coins extérieurs de la pâte qui dépassent du bout de votre doigt. Cela formera le centre de la forme de la fleur. Tout en tenant les coins pincés avec votre main gauche, laissez les bandes de pâte glisser de votre doigt droit tout en les retournant doucement autour de la partie pincée. Pincez doucement les coins opposés pour les fermer une fois la pâte retournée. Si cela est fait correctement, vous aurez façonné la pâte en forme de fleur allongée. Placez le morceau de pâte plié sur une plaque à pâtisserie ou une plaque. Répétez le processus avec les rectangles et monticules de pâte restants. Rassemblez les morceaux de pâte pendant que vous travaillez, façonnez-les ensemble pour former un monticule et remettez-les dans le sac pour qu'ils reposent avant d'essayer de les étaler à nouveau. Utilisez toute votre pâte de cette manière. Couvrir les plateaux de pâte pliée avec un torchon jusqu'au moment de les faire frire. Faites chauffer un pouce d'huile dans une grande poêle à frire à feu moyen. En même temps, faites chauffer le miel presque à ébullition dans une grande casserole. Lorsque le miel est mousseux mais ne bouillonne pas, ajoutez l'eau de fleur d'oranger au miel et éteignez le feu. Lorsque l'huile est chaude, faites cuire les chebakia par lots. Ajustez la chaleur si nécessaire pour faire frire lentement chaque lot de chebakia jusqu'à obtenir une couleur brun moyen. Cela devrait prendre environ 10 minutes si l’huile est à la bonne température. Si l’huile est trop chaude, les chebakia se coloreront rapidement mais l’intérieur ne sera pas cuit de manière croustillante. Lorsque les chebakia sont cuites jusqu'à ce qu'elles soient moyennement dorées, utilisez une écumoire ou une passoire pour les transférer de l'huile directement au miel chaud. Appuyez doucement sur les chebakia pour les plonger dans le miel et laissez-les tremper pendant 5 à 7 minutes. Ils prendront une couleur ambrée riche et brillante en absorbant le miel. En attendant, vous pouvez commencer à faire frire un autre lot de cookies. Remarque : Plus vous faites tremper les chebakia longtemps, plus elles absorberont de miel et plus elles deviendront sucrées et moins croustillantes. La durée de leur trempage est une question de préférence personnelle. Cependant, un trempage trop court entraînera des chebakia de couleur pâle qui finiront par perdre leur revêtement brillant. Lorsque les chebakia ont fini de tremper, retirez-les du miel dans une passoire ou une passoire et laissez-les égoutter quelques minutes seulement. Transférez-les délicatement lorsqu'ils sont chauds dans un grand plat ou un plateau et saupoudrez le centre de sésame. Lorsque vous avez fini de tremper d'autres lots de chebakia dans le miel, égouttez-les simplement et ajoutez-les au plat en monticule, en garnissant chaque lot de sésame.",45,45,90,https://marocmama.com/wp-content/uploads/2010/08/Moroccan-Cooking_Chebakia-Recipe-720x720.jpg,https://marocmama.com/chebekia/
Chebakia sans gluten,1 1/4 tasse de farine d'amande - 1 1/2 tasse de farine de riz + un supplément pour saupoudrer - 1 1/2 tasse de fécule de maïs ou de tapioca - 1/2 cuillère à café de levure chimique - 1/2 cuillère à café de sel - 1 1/2 cuillère à café de graines d'anis - 1 cuillère à café cannelle - une pincée de safran - une pincée de mastic + une pincée de sucre - 1 œuf - 1/4 tasse de beurre fondu - 1/4 tasse d'huile d'olive - 1/4 tasse de vinaigre blanc - 3 cuillères à soupe d'eau de fleur d'oranger - 1 cuillère à café de levure + 1 /4 tasses d'eau tiède + 1 cuillère à café de sucre - graines de sésame - huile végétale - 2-3 tasses de miel,"Dans un grand bol à mélanger, mélanger 1 1/4 tasse de farine d'amande, 1 1/2 tasse de farine de riz et 1 1/2 tasse de fécule de maïs ou de tapioca avec la levure chimique, le sel, les graines d'anis, la cannelle et le safran. Dans un bol à part, ou idéalement avec un mortier et un pilon, écraser et mélanger le mastic et le sucre. Si vous n'avez pas de mortier ni de pilon, vous pouvez utiliser le dos d'une cuillère pour le décomposer. Lorsque vous avez formé une poudre, ajoutez-la au mélange de farine. Préparez la levure en ajoutant 1/4 de tasse d'eau tiède et 1 cuillère à café de sucre. Laisser agir 5 à 10 minutes. Pendant ce temps, ajoutez lentement le beurre, l’huile d’olive, le vinaigre et l’eau de fleur d’oranger aux ingrédients secs. Mélangez avec une cuillère en bois ou avec vos mains. Une fois la levure activée (bouillonnante), ajoutez-la à la pâte. La pâte obtenue sera un peu collante, mais devrait tenir en une grosse boule. Couvrir d'un torchon et laisser reposer 15 à 20 minutes. Sur la cuisinière, commencez à chauffer l'huile végétale pour faire frire les biscuits. L'huile doit être suffisamment profonde pour submerger les biscuits. Dans une autre casserole, ajoutez le miel et baissez le feu. Lorsque la pâte a terminé son temps de repos, saupoudrez une planche à découper ou une surface de farine de riz et pincez un morceau de pâte de la taille d'une paume. Avec un rouleau à pâtisserie (ou un verre !), étalez la pâte sur environ 1/4"" d'épaisseur. Coupez la pâte en bandes de 1/2"" de largeur à l'aide d'une roue à pâtisserie en ruban. Alternativement, vous pouvez couper avec un coupe-pizza, vous n'obtiendrez tout simplement pas les bords cannelés. Déposez délicatement les morceaux de pâte dans l'huile et faites-les frire jusqu'à ce qu'ils soient de couleur brun clair. Si vous remarquez que vos biscuits se désagrègent dans l'huile, placez le bol au réfrigérateur pendant 10 à 15 minutes. Si la pâte devient trop chaude, j'ai constaté qu'elle avait tendance à se désagréger à la cuisson. Filtrer les biscuits avec une écumoire après la friture et les placer dans le miel. Laisser reposer dans le miel pendant 30 à 45 secondes, puis passer sur une grille ou une assiette de séchage. Saupoudrez les biscuits de graines de sésame avant qu'ils ne sèchent. Conserver dans un récipient hermétique, au réfrigérateur. Les cookies se conservent 1 à 2 semaines. Vous pouvez également les congeler pour une durée de conservation plus longue.",45,45,90,https://marocmama.com/wp-content/uploads/2013/07/Gluten-Free-Chebakia-320x320.jpg,https://marocmama.com/gluten-free-chebakia/
